Data;UF;Cidade;Fone_Discado;Resposta_Tentativa;Qtde
30/06/2015;TO;XAMBIOA;8000316563;UC;1
30/06/2015;TO;XAMBIOA;8000316563;OK;143
30/06/2015;TO;WANDERLANDIA;8000316563;OK;38
30/06/2015;TO;WANDERLANDIA;8000316563;LI;1
30/06/2015;TO;WANDERLANDIA;8000316563;EL;1
30/06/2015;TO;TOCANTINOPOLIS;8000316563;TO;1
30/06/2015;TO;TOCANTINOPOLIS;8000316563;OK;253
30/06/2015;TO;TOCANTINOPOLIS;8000316563;LO;2
30/06/2015;TO;TOCANTINOPOLIS;8000316563;LN;1
30/06/2015;TO;TOCANTINIA;8000316563;OK;4
30/06/2015;TO;TOCANTINIA;8000316563;LI;1
30/06/2015;TO;TOCANTINIA;8000316563;OK;2
30/06/2015;TO;TAQUARUSSU DO TOCANTINS;8000316563;OK;25
30/06/2015;TO;TAQUARUSSU DO TOCANTINS;8000316563;LI;1
30/06/2015;TO;TAQUARALTO;8000316563;OK;35
30/06/2015;TO;TAQUARALTO;8000316563;LI;1
30/06/2015;TO;TAQUARALTO;8000316563;TO;2
30/06/2015;TO;TAQUARALTO;8000316563;OK;153
30/06/2015;TO;TAQUARALTO;8000316563;LI;4
30/06/2015;TO;TAQUARALTO;8000316563;EX;2
30/06/2015;TO;TALISMA;8000316563;TO;1
30/06/2015;TO;TALISMA;8000316563;OK;9
30/06/2015;TO;TAIPAS DO TOCANTINS;8000316563;OK;6
30/06/2015;TO;TAIPAS DO TOCANTINS;8000316563;LI;2
30/06/2015;TO;TAGUATINGA;8000316563;OK;80
30/06/2015;TO;TAGUATINGA;8000316563;LO;1
30/06/2015;TO;TAGUATINGA;8000316563;LI;5
30/06/2015;TO;SITIO NOVO DO TOCANTINS;8000316563;OK;20
30/06/2015;TO;SITIO NOVO DO TOCANTINS;8000316563;LI;1
30/06/2015;TO;SITIO NOVO DO TOCANTINS;8000316563;EC;2
30/06/2015;TO;SILVANOPOLIS;8000316563;OK;15
30/06/2015;TO;SILVANOPOLIS;8000316563;LI;4
30/06/2015;TO;SAO VALERIO DA NATIVIDADE;8000316563;OK;38
30/06/2015;TO;SAO VALERIO DA NATIVIDADE;8000316563;LI;3
30/06/2015;TO;SAO SEBASTIAO DO TOCANTINS;8000316563;OK;5
30/06/2015;TO;SAO MIGUEL DO TOCANTINS;8000316563;OK;1
30/06/2015;TO;SAO FELIX DO TOCANTINS;8000316563;OK;1
30/06/2015;TO;SAO BENTO DO TOCANTINS;8000316563;OK;12
30/06/2015;TO;SANTA TEREZINHA DO TOCANTINS;8000316563;OK;2
30/06/2015;TO;SANTA ROSA DO TOCANTINS;8000316563;UC;1
30/06/2015;TO;SANTA ROSA DO TOCANTINS;8000316563;TO;2
30/06/2015;TO;SANTA ROSA DO TOCANTINS;8000316563;OK;23
30/06/2015;TO;SANTA ROSA DO TOCANTINS;8000316563;LN;1
30/06/2015;TO;SANTA ROSA DO TOCANTINS;8000316563;LI;1
30/06/2015;TO;SANTA RITA DO TOCANTINS;8000316563;OK;5
30/06/2015;TO;SANTA MARIA DO TOCANTINS;8000316563;OK;16
30/06/2015;TO;SANTA MARIA DO TOCANTINS;8000316563;LN;1
30/06/2015;TO;SANTA FE DO ARAGUAIA;8000316563;OK;40
30/06/2015;TO;SANTA FE DO ARAGUAIA;8000316563;LI;2
30/06/2015;TO;SANDOLANDIA;8000316563;TO;3
30/06/2015;TO;SANDOLANDIA;8000316563;OK;31
30/06/2015;TO;SANDOLANDIA;8000316563;LO;1
30/06/2015;TO;SANDOLANDIA;8000316563;LI;2
30/06/2015;TO;SANDOLANDIA;8000316563;EX;1
30/06/2015;TO;RIO SONO;8000316563;UC;2
30/06/2015;TO;RIO SONO;8000316563;TO;1
30/06/2015;TO;RIO SONO;8000316563;OK;32
30/06/2015;TO;RIO SONO;8000316563;LI;2
30/06/2015;TO;RIO SONO;8000316563;EX;7
30/06/2015;TO;RIO SONO;8000316563;EL;1
30/06/2015;TO;RIO DOS BOIS;8000316563;OK;9
30/06/2015;TO;RIO DOS BOIS;8000316563;LI;8
30/06/2015;TO;PUGMIL;8000316563;OK;3
30/06/2015;TO;PUGMIL;8000316563;LO;1
30/06/2015;TO;PUGMIL;8000316563;LI;2
30/06/2015;TO;PRESIDENTE KENNEDY;8000316563;OK;14
30/06/2015;TO;PRESIDENTE KENNEDY;8000316563;LI;1
30/06/2015;TO;PRAIA NORTE;8000316563;LI;1
30/06/2015;TO;PORTO NACIONAL;8000316563;OK;50
30/06/2015;TO;PORTO NACIONAL;8000316563;LI;3
30/06/2015;TO;PORTO NACIONAL;8000316563;TO;11
30/06/2015;TO;PORTO NACIONAL;8000316563;OK;745
30/06/2015;TO;PORTO NACIONAL;8000316563;LO;6
30/06/2015;TO;PORTO NACIONAL;8000316563;LN;5
30/06/2015;TO;PORTO NACIONAL;8000316563;LI;25
30/06/2015;TO;PORTO NACIONAL;8000316563;EX;8
30/06/2015;TO;PORTO NACIONAL;8000316563;EL;3
30/06/2015;TO;PORTO ALEGRE DO TOCANTINS;8000316563;OK;1
30/06/2015;TO;PONTE ALTA DO TOCANTINS;8000316563;OK;1
30/06/2015;TO;PONTE ALTA DO TOCANTINS;8000316563;LN;2
30/06/2015;TO;PONTE ALTA DO TOCANTINS;8000316563;OK;25
30/06/2015;TO;PONTE ALTA DO TOCANTINS;8000316563;LO;8
30/06/2015;TO;PONTE ALTA DO BOM JESUS;8000316563;OK;17
30/06/2015;TO;PIUM;8000316563;OK;30
30/06/2015;TO;PIUM;8000316563;LN;3
30/06/2015;TO;PIRAQUE;8000316563;OK;1
30/06/2015;TO;PINDORAMA DO TOCANTINS;8000316563;OK;1
30/06/2015;TO;PINDORAMA DO TOCANTINS;8000316563;UC;1
30/06/2015;TO;PINDORAMA DO TOCANTINS;8000316563;OK;6
30/06/2015;TO;PINDORAMA DO TOCANTINS;8000316563;LO;1
30/06/2015;TO;PINDORAMA DO TOCANTINS;8000316563;LN;2
30/06/2015;TO;PEQUIZEIRO;8000316563;OK;6
30/06/2015;TO;PEQUIZEIRO;8000316563;EX;1
30/06/2015;TO;PEIXE;8000316563;OK;82
30/06/2015;TO;PEIXE;8000316563;LI;1
30/06/2015;TO;PEDRO AFONSO;8000316563;OK;36
30/06/2015;TO;PEDRO AFONSO;8000316563;EL;1
30/06/2015;TO;PEDRO AFONSO;8000316563;TO;7
30/06/2015;TO;PEDRO AFONSO;8000316563;OK;198
30/06/2015;TO;PEDRO AFONSO;8000316563;LO;2
30/06/2015;TO;PEDRO AFONSO;8000316563;LN;2
30/06/2015;TO;PEDRO AFONSO;8000316563;LI;13
30/06/2015;TO;PEDRO AFONSO;8000316563;EX;3
30/06/2015;TO;PEDRO AFONSO;8000316563;EL;12
30/06/2015;TO;PEDRO AFONSO;8000316563;EC;1
30/06/2015;TO;PAU D'ARCO;8000316563;OK;4
30/06/2015;TO;PAU D'ARCO;8000316563;LI;1
30/06/2015;TO;PARANA;8000316563;OK;2
30/06/2015;TO;PARANA;8000316563;LI;1
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;OK;46
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;LN;2
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;EX;1
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;UC;3
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;TO;11
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;OK;830
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;LO;3
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;LN;48
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;LI;20
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;EX;11
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;EL;1
30/06/2015;TO;PARAISO DO TOCANTINS;8000316563;EC;2
30/06/2015;TO;PARAISO;8000316563;OK;13
30/06/2015;TO;PARAISO;8000316563;LI;1
30/06/2015;TO;PALMEIROPOLIS;8000316563;OK;31
30/06/2015;TO;PALMEIROPOLIS;8000316563;EC;1
30/06/2015;TO;PALMEIRAS DO TOCANTINS;8000316563;OK;25
30/06/2015;TO;PALMEIRAS DO TOCANTINS;8000316563;LI;2
30/06/2015;TO;PALMEIRANTE;8000316563;OK;11
30/06/2015;TO;PALMAS;8000316563;UC;1
30/06/2015;TO;PALMAS;8000316563;TO;1
30/06/2015;TO;PALMAS;8000316563;OK;373
30/06/2015;TO;PALMAS;8000316563;LN;10
30/06/2015;TO;PALMAS;8000316563;LI;4
30/06/2015;TO;PALMAS;8000316563;EL;1
30/06/2015;TO;PALMAS;8000316563;UC;8
30/06/2015;TO;PALMAS;8000316563;TO;25
30/06/2015;TO;PALMAS;8000316563;OK;6777
30/06/2015;TO;PALMAS;8000316563;LO;32
30/06/2015;TO;PALMAS;8000316563;LN;108
30/06/2015;TO;PALMAS;8000316563;LI;132
30/06/2015;TO;PALMAS;8000316563;EX;30
30/06/2015;TO;PALMAS;8000316563;EL;10
30/06/2015;TO;PALMAS;8000316563;EC;7
30/06/2015;TO;OLIVEIRA DE FATIMA;8000316563;OK;6
30/06/2015;TO;OLIVEIRA DE FATIMA;8000316563;EL;1
30/06/2015;TO;NOVO ALEGRE;8000316563;OK;5
30/06/2015;TO;NOVO ACORDO;8000316563;OK;53
30/06/2015;TO;NOVO ACORDO;8000316563;LI;2
30/06/2015;TO;NOVA ROSALANDIA;8000316563;TO;1
30/06/2015;TO;NOVA ROSALANDIA;8000316563;OK;54
30/06/2015;TO;NOVA ROSALANDIA;8000316563;LI;1
30/06/2015;TO;NOVA OLINDA;8000316563;TO;1
30/06/2015;TO;NOVA OLINDA;8000316563;OK;53
30/06/2015;TO;NAZARE;8000316563;TO;1
30/06/2015;TO;NAZARE;8000316563;OK;17
30/06/2015;TO;NAZARE;8000316563;LN;1
30/06/2015;TO;NAZARE;8000316563;EL;1
30/06/2015;TO;NATIVIDADE;8000316563;OK;66
30/06/2015;TO;NATIVIDADE;8000316563;LN;5
30/06/2015;TO;MONTE DO CARMO;8000316563;OK;12
30/06/2015;TO;MONTE DO CARMO;8000316563;LO;1
30/06/2015;TO;MONTE DO CARMO;8000316563;OK;15
30/06/2015;TO;MONTE DO CARMO;8000316563;LI;1
30/06/2015;TO;MIRANORTE;8000316563;TO;2
30/06/2015;TO;MIRANORTE;8000316563;OK;103
30/06/2015;TO;MIRANORTE;8000316563;LI;3
30/06/2015;TO;MIRANORTE;8000316563;EX;6
30/06/2015;TO;MIRACEMA DO TOCANTINS;8000316563;UC;1
30/06/2015;TO;MIRACEMA DO TOCANTINS;8000316563;TO;4
30/06/2015;TO;MIRACEMA DO TOCANTINS;8000316563;OK;183
30/06/2015;TO;MIRACEMA DO TOCANTINS;8000316563;LI;6
30/06/2015;TO;MIRACEMA DO TOCANTINS;8000316563;EX;1
30/06/2015;TO;MARIANOPOLIS DO TOCANTINS;8000316563;TO;1
30/06/2015;TO;MARIANOPOLIS DO TOCANTINS;8000316563;OK;29
30/06/2015;TO;MARIANOPOLIS DO TOCANTINS;8000316563;LI;1
30/06/2015;TO;LUZINOPOLIS;8000316563;TO;1
30/06/2015;TO;LUZINOPOLIS;8000316563;OK;23
30/06/2015;TO;LUZINOPOLIS;8000316563;LI;2
30/06/2015;TO;LUZINOPOLIS;8000316563;EC;3
30/06/2015;TO;LIZARDA;8000316563;OK;4
30/06/2015;TO;LAJEADO;8000316563;OK;11
30/06/2015;TO;LAGOA DA CONFUSAO;8000316563;OK;4
30/06/2015;TO;LAGOA DA CONFUSAO;8000316563;TO;2
30/06/2015;TO;LAGOA DA CONFUSAO;8000316563;OK;146
30/06/2015;TO;LAGOA DA CONFUSAO;8000316563;LO;3
30/06/2015;TO;LAGOA DA CONFUSAO;8000316563;LN;1
30/06/2015;TO;LAGOA DA CONFUSAO;8000316563;LI;7
30/06/2015;TO;LAGOA DA CONFUSAO;8000316563;EX;2
30/06/2015;TO;LAGOA DA CONFUSAO;8000316563;EC;1
30/06/2015;TO;JUARINA;8000316563;LN;1
30/06/2015;TO;JUARINA;8000316563;EX;2
30/06/2015;TO;JAU DO TOCANTINS;8000316563;OK;7
30/06/2015;TO;JAU DO TOCANTINS;8000316563;LI;1
30/06/2015;TO;ITAPIRATINS;8000316563;OK;6
30/06/2015;TO;ITAPIRATINS;8000316563;EX;1
30/06/2015;TO;ITAGUATINS;8000316563;OK;7
30/06/2015;TO;ITACAJA;8000316563;UC;1
30/06/2015;TO;ITACAJA;8000316563;OK;50
30/06/2015;TO;ITACAJA;8000316563;EX;2
30/06/2015;TO;GURUPI;8000316563;TO;19
30/06/2015;TO;GURUPI;8000316563;OK;2439
30/06/2015;TO;GURUPI;8000316563;LO;21
30/06/2015;TO;GURUPI;8000316563;LN;27
30/06/2015;TO;GURUPI;8000316563;LI;14
30/06/2015;TO;GURUPI;8000316563;EX;4
30/06/2015;TO;GURUPI;8000316563;EL;1
30/06/2015;TO;GUARAI;8000316563;OK;53
30/06/2015;TO;GUARAI;8000316563;EX;3
30/06/2015;TO;GUARAI;8000316563;TO;4
30/06/2015;TO;GUARAI;8000316563;OK;426
30/06/2015;TO;GUARAI;8000316563;LO;1
30/06/2015;TO;GUARAI;8000316563;LN;1
30/06/2015;TO;GUARAI;8000316563;LI;9
30/06/2015;TO;GUARAI;8000316563;EL;1
30/06/2015;TO;GOIATINS;8000316563;OK;101
30/06/2015;TO;GOIATINS;8000316563;LO;2
30/06/2015;TO;GOIATINS;8000316563;LN;4
30/06/2015;TO;FORTALEZA DO TABOCAO;8000316563;OK;46
30/06/2015;TO;FORMOSO DO ARAGUAIA;8000316563;TO;1
30/06/2015;TO;FORMOSO DO ARAGUAIA;8000316563;OK;230
30/06/2015;TO;FORMOSO DO ARAGUAIA;8000316563;LO;3
30/06/2015;TO;FORMOSO DO ARAGUAIA;8000316563;LN;2
30/06/2015;TO;FORMOSO DO ARAGUAIA;8000316563;LI;3
30/06/2015;TO;FORMOSO DO ARAGUAIA;8000316563;EX;3
30/06/2015;TO;FILADELFIA;8000316563;OK;6
30/06/2015;TO;FIGUEIROPOLIS;8000316563;TO;1
30/06/2015;TO;FIGUEIROPOLIS;8000316563;OK;162
30/06/2015;TO;FIGUEIROPOLIS;8000316563;LO;1
30/06/2015;TO;FIGUEIROPOLIS;8000316563;EX;1
30/06/2015;TO;FATIMA;8000316563;OK;1
30/06/2015;TO;FATIMA;8000316563;TO;4
30/06/2015;TO;FATIMA;8000316563;OK;126
30/06/2015;TO;FATIMA;8000316563;LI;2
30/06/2015;TO;ESPERANTINA;8000316563;OK;11
30/06/2015;TO;ESPERANTINA;8000316563;LI;2
30/06/2015;TO;DUERE;8000316563;OK;42
30/06/2015;TO;DUERE;8000316563;LO;1
30/06/2015;TO;DOIS IRMAOS DO TOCANTINS;8000316563;TO;1
30/06/2015;TO;DOIS IRMAOS DO TOCANTINS;8000316563;OK;6
30/06/2015;TO;DIVINOPOLIS DO TOCANTINS;8000316563;LI;2
30/06/2015;TO;DIANOPOLIS;8000316563;TO;3
30/06/2015;TO;DIANOPOLIS;8000316563;OK;195
30/06/2015;TO;DIANOPOLIS;8000316563;LN;1
30/06/2015;TO;DIANOPOLIS;8000316563;LI;8
30/06/2015;TO;DIANOPOLIS;8000316563;EX;4
30/06/2015;TO;DIANOPOLIS;8000316563;EL;1
30/06/2015;TO;DIANOPOLIS;8000316563;EC;11
30/06/2015;TO;DARCINOPOLIS;8000316563;TO;1
30/06/2015;TO;DARCINOPOLIS;8000316563;OK;31
30/06/2015;TO;DARCINOPOLIS;8000316563;EX;1
30/06/2015;TO;DARCINOPOLIS;8000316563;EC;3
30/06/2015;TO;CRIXAS DO TOCANTINS;8000316563;OK;34
30/06/2015;TO;CRISTALANDIA;8000316563;OK;8
30/06/2015;TO;CRISTALANDIA;8000316563;LI;2
30/06/2015;TO;CRISTALANDIA;8000316563;TO;1
30/06/2015;TO;CRISTALANDIA;8000316563;OK;19
30/06/2015;TO;CRISTALANDIA;8000316563;LI;1
30/06/2015;TO;COUTO MAGALHAES;8000316563;OK;2
30/06/2015;TO;COUTO DE MAGALHAES;8000316563;TO;1
30/06/2015;TO;COUTO DE MAGALHAES;8000316563;OK;16
30/06/2015;TO;COUTO DE MAGALHAES;8000316563;LI;6
30/06/2015;TO;COUTO DE MAGALHAES;8000316563;EX;2
30/06/2015;TO;CONCEICAO DO TOCANTINS;8000316563;TO;4
30/06/2015;TO;CONCEICAO DO TOCANTINS;8000316563;OK;7
30/06/2015;TO;COMBINADO;8000316563;OK;21
30/06/2015;TO;COLMEIA;8000316563;TO;3
30/06/2015;TO;COLMEIA;8000316563;OK;21
30/06/2015;TO;COLMEIA;8000316563;LI;5
30/06/2015;TO;COLMEIA;8000316563;EL;1
30/06/2015;TO;COLINAS TOCANTINS;8000316563;OK;6
30/06/2015;TO;COLINAS TOCANTINS;8000316563;LO;1
30/06/2015;TO;COLINAS DO TOCANTINS;8000316563;OK;13
30/06/2015;TO;COLINAS DO TOCANTINS;8000316563;UC;1
30/06/2015;TO;COLINAS DO TOCANTINS;8000316563;OK;539
30/06/2015;TO;COLINAS DO TOCANTINS;8000316563;LN;2
30/06/2015;TO;COLINAS DO TOCANTINS;8000316563;LI;13
30/06/2015;TO;COLINAS DO TOCANTINS;8000316563;EX;2
30/06/2015;TO;COLINAS;8000316563;OK;12
30/06/2015;TO;COLINAS;8000316563;LI;2
30/06/2015;TO;CASEARA;8000316563;OK;25
30/06/2015;TO;CASEARA;8000316563;LO;2
30/06/2015;TO;CARIRI DO TOCANTINS;8000316563;OK;51
30/06/2015;TO;CARIRI DO TOCANTINS;8000316563;LO;1
30/06/2015;TO;CAMPOS LINDOS;8000316563;OK;102
30/06/2015;TO;BURITI DO TOCANTINS;8000316563;OK;2
30/06/2015;TO;BURITI DO TOCANTINS;8000316563;LI;2
30/06/2015;TO;BREJINHO DE NAZARE;8000316563;OK;6
30/06/2015;TO;BRASILANDIA DO TOCANTINS;8000316563;OK;1
30/06/2015;TO;BOM JESUS DO TOCANTINS;8000316563;OK;2
30/06/2015;TO;BERNARDO SAYAO;8000316563;OK;10
30/06/2015;TO;BARROLANDIA;8000316563;OK;18
30/06/2015;TO;BARROLANDIA;8000316563;LI;1
30/06/2015;TO;BARROLANDIA;8000316563;EX;3
30/06/2015;TO;BARRA DO OURO;8000316563;OK;13
30/06/2015;TO;BANDEIRANTES DO TOCANTINS;8000316563;OK;4
30/06/2015;TO;BABACULANDIA;8000316563;OK;4
30/06/2015;TO;BABACULANDIA;8000316563;LO;1
30/06/2015;TO;AURORA DO TOCANTINS;8000316563;OK;13
30/06/2015;TO;AUGUSTINOPOLIS;8000316563;TO;2
30/06/2015;TO;AUGUSTINOPOLIS;8000316563;OK;36
30/06/2015;TO;AUGUSTINOPOLIS;8000316563;LI;1
30/06/2015;TO;AUGUSTINOPOLIS;8000316563;EX;4
30/06/2015;TO;ARRAIAS;8000316563;OK;96
30/06/2015;TO;ARRAIAS;8000316563;LN;1
30/06/2015;TO;ARAPOEMA;8000316563;OK;49
30/06/2015;TO;ARAPOEMA;8000316563;EL;1
30/06/2015;TO;ARAGUATINS;8000316563;UC;2
30/06/2015;TO;ARAGUATINS;8000316563;OK;191
30/06/2015;TO;ARAGUATINS;8000316563;LN;2
30/06/2015;TO;ARAGUATINS;8000316563;LI;3
30/06/2015;TO;ARAGUANA;8000316563;TO;2
30/06/2015;TO;ARAGUANA;8000316563;OK;6
30/06/2015;TO;ARAGUANA;8000316563;EX;1
30/06/2015;TO;ARAGUAINA;8000316563;UC;5
30/06/2015;TO;ARAGUAINA;8000316563;TO;10
30/06/2015;TO;ARAGUAINA;8000316563;OK;3165
30/06/2015;TO;ARAGUAINA;8000316563;LO;8
30/06/2015;TO;ARAGUAINA;8000316563;LN;51
30/06/2015;TO;ARAGUAINA;8000316563;LI;52
30/06/2015;TO;ARAGUAINA;8000316563;EX;34
30/06/2015;TO;ARAGUAINA;8000316563;EL;27
30/06/2015;TO;ARAGUAINA;8000316563;EC;2
30/06/2015;TO;ARAGUACU;8000316563;TO;1
30/06/2015;TO;ARAGUACU;8000316563;OK;7
30/06/2015;TO;ARAGUACEMA;8000316563;OK;2
30/06/2015;TO;ARAGUACEMA;8000316563;LO;1
30/06/2015;TO;ARAGOMINAS;8000316563;OK;1
30/06/2015;TO;APARECIDA DO RIO NEGRO;8000316563;TO;2
30/06/2015;TO;APARECIDA DO RIO NEGRO;8000316563;OK;79
30/06/2015;TO;APARECIDA DO RIO NEGRO;8000316563;LO;1
30/06/2015;TO;APARECIDA DO RIO NEGRO;8000316563;EX;3
30/06/2015;TO;ANGICO;8000316563;OK;9
30/06/2015;TO;ANANAS;8000316563;OK;45
30/06/2015;TO;ANANAS;8000316563;LO;3
30/06/2015;TO;ANANAS;8000316563;LN;2
30/06/2015;TO;ANANAS;8000316563;LI;2
30/06/2015;TO;ANANAS;8000316563;EX;2
30/06/2015;TO;ALVORADA;8000316563;OK;90
30/06/2015;TO;ALVORADA;8000316563;LO;5
30/06/2015;TO;ALVORADA;8000316563;EX;1
30/06/2015;TO;ALVORADA;8000316563;EL;1
30/06/2015;TO;ALMAS;8000316563;TO;3
30/06/2015;TO;ALMAS;8000316563;OK;17
30/06/2015;TO;ALMAS;8000316563;LI;2
30/06/2015;TO;ALIANCA DO TOCANTINS;8000316563;TO;1
30/06/2015;TO;ALIANCA DO TOCANTINS;8000316563;OK;64
30/06/2015;TO;ALIANCA DO TOCANTINS;8000316563;LO;1
30/06/2015;TO;ALIANCA DO TOCANTINS;8000316563;LN;1
30/06/2015;TO;ALIANCA DO TOCANTINS;8000316563;EX;4
30/06/2015;TO;AGUIARNOPOLIS;8000316563;UC;1
30/06/2015;TO;AGUIARNOPOLIS;8000316563;OK;141
30/06/2015;TO;AGUIARNOPOLIS;8000316563;LO;1
30/06/2015;TO;AGUIARNOPOLIS;8000316563;LI;2
30/06/2015;TO;AGUIARNOPOLIS;8000316563;EX;1
30/06/2015;SP;ZACARIAS;8000316563;OK;15
30/06/2015;SP;ZACARIAS;8000316563;LN;1
30/06/2015;SP;VOTUPORANGA;8000316563;OK;35
30/06/2015;SP;VOTUPORANGA;8000316563;EX;5
30/06/2015;SP;VOTUPORANGA;8000316563;EL;1
30/06/2015;SP;VOTUPORANGA;8000316563;UC;2
30/06/2015;SP;VOTUPORANGA;8000316563;TO;12
30/06/2015;SP;VOTUPORANGA;8000316563;OK;1375
30/06/2015;SP;VOTUPORANGA;8000316563;LO;5
30/06/2015;SP;VOTUPORANGA;8000316563;LN;14
30/06/2015;SP;VOTUPORANGA;8000316563;LI;22
30/06/2015;SP;VOTUPORANGA;8000316563;EX;64
30/06/2015;SP;VOTUPORANGA;8000316563;EL;18
30/06/2015;SP;VOTORANTIM;8000316563;OK;30
30/06/2015;SP;VOTORANTIM;8000316563;LN;2
30/06/2015;SP;VOTORANTIM;8000316563;EX;2
30/06/2015;SP;VOTORANTIM;8000316563;UC;7
30/06/2015;SP;VOTORANTIM;8000316563;TO;3
30/06/2015;SP;VOTORANTIM;8000316563;OK;725
30/06/2015;SP;VOTORANTIM;8000316563;LO;10
30/06/2015;SP;VOTORANTIM;8000316563;LN;30
30/06/2015;SP;VOTORANTIM;8000316563;LI;27
30/06/2015;SP;VOTORANTIM;8000316563;EX;50
30/06/2015;SP;VOTORANTIM;8000316563;EL;9
30/06/2015;SP;VITORIA BRASIL;8000316563;OK;12
30/06/2015;SP;VITORIA BRASIL;8000316563;EC;3
30/06/2015;SP;VISTA ALEGRE DO ALTO;8000316563;OK;1
30/06/2015;SP;VISTA ALEGRE DO ALTO;8000316563;OK;32
30/06/2015;SP;VISTA ALEGRE DO ALTO;8000316563;LI;2
30/06/2015;SP;VISTA ALEGRE DO ALTO;8000316563;EL;1
30/06/2015;SP;VIRADOURO;8000316563;OK;2
30/06/2015;SP;VIRADOURO;8000316563;UC;1
30/06/2015;SP;VIRADOURO;8000316563;TO;1
30/06/2015;SP;VIRADOURO;8000316563;OK;249
30/06/2015;SP;VIRADOURO;8000316563;LO;3
30/06/2015;SP;VIRADOURO;8000316563;LN;1
30/06/2015;SP;VIRADOURO;8000316563;LI;2
30/06/2015;SP;VIRADOURO;8000316563;EL;2
30/06/2015;SP;VINHEDO;8000316563;TO;1
30/06/2015;SP;VINHEDO;8000316563;OK;37
30/06/2015;SP;VINHEDO;8000316563;LO;2
30/06/2015;SP;VINHEDO;8000316563;LN;3
30/06/2015;SP;VINHEDO;8000316563;LI;1
30/06/2015;SP;VINHEDO;8000316563;EX;4
30/06/2015;SP;VINHEDO;8000316563;UC;1
30/06/2015;SP;VINHEDO;8000316563;TO;2
30/06/2015;SP;VINHEDO;8000316563;OK;579
30/06/2015;SP;VINHEDO;8000316563;LO;3
30/06/2015;SP;VINHEDO;8000316563;LN;34
30/06/2015;SP;VINHEDO;8000316563;LI;17
30/06/2015;SP;VINHEDO;8000316563;EX;37
30/06/2015;SP;VINHEDO;8000316563;EL;7
30/06/2015;SP;VICENTINOPOLIS;8000316563;OK;14
30/06/2015;SP;VICENTINOPOLIS;8000316563;LO;1
30/06/2015;SP;VICENTINOPOLIS;8000316563;LN;1
30/06/2015;SP;VERA CRUZ;8000316563;OK;3
30/06/2015;SP;VERA CRUZ;8000316563;OK;40
30/06/2015;SP;VARZEA PAULISTA;8000316563;UC;1
30/06/2015;SP;VARZEA PAULISTA;8000316563;OK;56
30/06/2015;SP;VARZEA PAULISTA;8000316563;LO;1
30/06/2015;SP;VARZEA PAULISTA;8000316563;LN;5
30/06/2015;SP;VARZEA PAULISTA;8000316563;LI;3
30/06/2015;SP;VARZEA PAULISTA;8000316563;EL;1
30/06/2015;SP;VARZEA PAULISTA;8000316563;UC;1
30/06/2015;SP;VARZEA PAULISTA;8000316563;TO;13
30/06/2015;SP;VARZEA PAULISTA;8000316563;OK;1873
30/06/2015;SP;VARZEA PAULISTA;8000316563;LO;66
30/06/2015;SP;VARZEA PAULISTA;8000316563;LN;64
30/06/2015;SP;VARZEA PAULISTA;8000316563;LI;22
30/06/2015;SP;VARZEA PAULISTA;8000316563;EX;18
30/06/2015;SP;VARZEA PAULISTA;8000316563;EL;21
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;OK;24
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;LN;1
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;UC;2
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;TO;4
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;OK;695
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;LO;2
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;LN;11
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;LI;18
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;EX;3
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;EL;4
30/06/2015;SP;VARGEM GRANDE PAULISTA;8000316563;EC;4
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;OK;2
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;LI;1
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;EX;1
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;TO;4
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;OK;192
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;LO;2
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;LN;8
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;LI;8
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;EX;6
30/06/2015;SP;VARGEM GRANDE DO SUL;8000316563;EL;1
