Data;UF;Cidade;Fone_Discado;Resposta_Tentativa;Qtde
01/07/2015;TO;XAMBIOA;08000316563;OK;1
01/07/2015;TO;TOCANTINOPOLIS;08000316563;OK;1
01/07/2015;TO;TAQUARALTO;08000316563;OK;1
01/07/2015;TO;TAGUATINGA;08000316563;OK;2
01/07/2015;TO;PORTO NACIONAL;08000316563;OK;2
01/07/2015;TO;PONTE ALTA DO TOCANTINS;08000316563;OK;1
01/07/2015;TO;PIUM;08000316563;OK;1
01/07/2015;TO;PEDRO AFONSO;08000316563;OK;1
01/07/2015;TO;PARAISO DO TOCANTINS;08000316563;OK;3
01/07/2015;TO;PALMAS;08000316563;OK;11
01/07/2015;TO;PALMAS;08000316563;LI;1
01/07/2015;TO;NOVA OLINDA;08000316563;OK;1
01/07/2015;TO;GURUPI;08000316563;OK;2
01/07/2015;TO;GUARAI;08000316563;OK;2
01/07/2015;TO;FORMOSO DO ARAGUAIA;08000316563;OK;1
01/07/2015;TO;FATIMA;08000316563;EX;1
01/07/2015;TO;DIVINOPOLIS DO TOCANTINS;08000316563;OK;1
01/07/2015;TO;DIANOPOLIS;08000316563;OK;1
01/07/2015;TO;BURITI DO TOCANTINS;08000316563;OK;1
01/07/2015;TO;BANDEIRANTES DO TOCANTINS;08000316563;LI;1
01/07/2015;TO;ARAGUATINS;08000316563;OK;1
01/07/2015;TO;ARAGUAINA;08000316563;TO;1
01/07/2015;TO;ARAGUAINA;08000316563;OK;5
01/07/2015;TO;ARAGUAINA;08000316563;LI;3
01/07/2015;TO;ARAGUAINA;08000316563;EX;2
01/07/2015;TO;ANANAS;08000316563;OK;1
01/07/2015;TO;ALMAS;08000316563;OK;1
01/07/2015;SP;VOTUPORANGA;08000316563;OK;1
01/07/2015;SP;VINHEDO;08000316563;OK;1
01/07/2015;SP;VALINHOS;08000316563;OK;1
01/07/2015;SP;URANIA;08000316563;OK;1
01/07/2015;SP;TUPA;08000316563;LI;1
01/07/2015;SP;TEODORO SAMPAIO;08000316563;LO;1
01/07/2015;SP;TAUBATE;08000316563;OK;2
01/07/2015;SP;TABOAO DA SERRA;28285950;OK;1
01/07/2015;SP;TABOAO DA SERRA;28285950;LI;1
01/07/2015;SP;TABOAO DA SERRA;08000316563;OK;1
01/07/2015;SP;TABOAO DA SERRA;08000316563;LO;1
01/07/2015;SP;SUZANO;08000316563;OK;2
01/07/2015;SP;SOROCABA;08000316563;OK;3
01/07/2015;SP;SOCORRO;08000316563;OK;1
01/07/2015;SP;SERTAOZINHO;08000316563;OK;1
01/07/2015;SP;SAO VICENTE;08000316563;OK;4
01/07/2015;SP;SAO ROQUE;08000316563;OK;1
01/07/2015;SP;SAO PAULO;28285950;OK;8
01/07/2015;SP;SAO PAULO;08000316563;OK;6
01/07/2015;SP;SAO PAULO;08000316563;LI;2
01/07/2015;SP;SAO PAULO;40206564;OK;3
01/07/2015;SP;SAO PAULO;40206564;LO;1
01/07/2015;SP;SAO PAULO;08000316563;TO;4
01/07/2015;SP;SAO PAULO;08000316563;OK;112
01/07/2015;SP;SAO PAULO;08000316563;LN;4
01/07/2015;SP;SAO PAULO;08000316563;LI;19
01/07/2015;SP;SAO PAULO;08000316563;EX;1
01/07/2015;SP;SAO JOSE DOS CAMPOS;08000316563;OK;1
01/07/2015;SP;SAO JOSE DOS CAMPOS;08000316563;OK;2
01/07/2015;SP;SAO JOSE DO RIO PRETO;08000316563;OK;2
01/07/2015;SP;SAO CARLOS;08000316563;OK;1
01/07/2015;SP;SAO CARLOS;08000316563;LO;1
01/07/2015;SP;SAO CAETANO DO SUL;08000316563;OK;1
01/07/2015;SP;SAO CAETANO DO SUL;08000316563;LN;1
01/07/2015;SP;SAO BERNARDO DO CAMPO;28285950;OK;1
01/07/2015;SP;SAO BERNARDO DO CAMPO;08000316563;OK;6
01/07/2015;SP;SAO BERNARDO DO CAMPO;08000316563;LI;1
01/07/2015;SP;SANTOS;08000316563;OK;1
01/07/2015;SP;SANTOS;08000316563;OK;3
01/07/2015;SP;SANTOS;08000316563;LI;1
01/07/2015;SP;SANTOS;08000316563;EX;1
01/07/2015;SP;SANTO ANDRE;28285950;OK;1
01/07/2015;SP;SANTO ANDRE;08000316563;OK;2
01/07/2015;SP;SANTO ANDRE;08000316563;OK;3
01/07/2015;SP;SANTO ANDRE;08000316563;LO;1
01/07/2015;SP;SANTO ANDRE;08000316563;LI;1
01/07/2015;SP;SANTO ANDRE;08000316563;EX;1
01/07/2015;SP;SANTANA DE PARNAIBA;08000316563;OK;1
01/07/2015;SP;S PAULO;08000316563;OK;1
01/07/2015;SP;ROSEIRA;08000316563;LI;1
01/07/2015;SP;RIO GRANDE DA SERRA;08000316563;OK;2
01/07/2015;SP;RIO CLARO;08000316563;OK;1
01/07/2015;SP;RIO CLARO;08000316563;OK;1
01/07/2015;SP;RIBEIRAO PRETO;08000316563;TO;1
01/07/2015;SP;RIBEIRAO PRETO;08000316563;OK;1
01/07/2015;SP;RIBEIRAO PIRES;08000316563;OK;3
01/07/2015;SP;RIBEIRAO BONITO;08000316563;OK;1
01/07/2015;SP;REGISTRO;08000316563;OK;1
01/07/2015;SP;PROMISSAO;08000316563;LI;1
01/07/2015;SP;PRAIA GRANDE;08000316563;LI;2
01/07/2015;SP;PORTO FERREIRA;08000316563;OK;1
01/07/2015;SP;PORTO FELIZ;08000316563;OK;1
01/07/2015;SP;POA;40206564;OK;1
01/07/2015;SP;PLATINA;08000316563;OK;1
01/07/2015;SP;PITANGUEIRAS;08000316563;OK;1
01/07/2015;SP;PIRACICABA;08000316563;OK;8
01/07/2015;SP;PIRACICABA;08000316563;EX;1
01/07/2015;SP;PERUIBE;08000316563;OK;1
01/07/2015;SP;PENAPOLIS;08000316563;OK;1
01/07/2015;SP;PEDRO DE TOLEDO;08000316563;OK;1
01/07/2015;SP;PEDREIRA;08000316563;OK;1
01/07/2015;SP;PEDERNEIRAS;08000316563;LI;1
01/07/2015;SP;PALMITAL;08000316563;OK;2
01/07/2015;SP;PALMARES PAULISTA;08000316563;OK;1
01/07/2015;SP;OURINHOS;08000316563;OK;2
01/07/2015;SP;OSASCO;28285950;OK;1
01/07/2015;SP;OSASCO;08000316563;OK;5
01/07/2015;SP;OSASCO;08000316563;LI;2
01/07/2015;SP;ORLANDIA;08000316563;OK;1
01/07/2015;SP;MORRO AGUDO;08000316563;OK;1
01/07/2015;SP;MONTE ALTO;08000316563;OK;1
01/07/2015;SP;MONTE ALTO;08000316563;OK;1
01/07/2015;SP;MONTE ALTO;08000316563;LI;1
01/07/2015;SP;MOGI DAS CRUZES;08000316563;OK;1
01/07/2015;SP;MOGI DAS CRUZES;08000316563;LI;1
01/07/2015;SP;MOCOCA;08000316563;OK;1
01/07/2015;SP;MOCOCA;08000316563;OK;1
01/07/2015;SP;MIRASSOL;08000316563;OK;1
01/07/2015;SP;MIRANDOPOLIS;08000316563;LI;1
01/07/2015;SP;MAUA;08000316563;OK;4
01/07/2015;SP;MATAO;08000316563;OK;2
01/07/2015;SP;MARILIA;08000316563;OK;2
01/07/2015;SP;MAIRINQUE;08000316563;OK;1
01/07/2015;SP;LORENA;08000316563;OK;1
01/07/2015;SP;LIMEIRA;08000316563;OK;2
01/07/2015;SP;LEME;08000316563;OK;1
01/07/2015;SP;JUNDIAI;08000316563;UC;1
01/07/2015;SP;JUNDIAI;08000316563;OK;6
01/07/2015;SP;JUNDIAI;08000316563;LN;1
01/07/2015;SP;JUNDIAI;08000316563;LI;2
01/07/2015;SP;JAU;08000316563;OK;2
01/07/2015;SP;JALES;08000316563;OK;1
01/07/2015;SP;JAGUARIUNA;08000316563;OK;1
01/07/2015;SP;JABOTICABAL;08000316563;OK;1
01/07/2015;SP;ITUPEVA;08000316563;OK;1
01/07/2015;SP;ITU;08000316563;OK;3
01/07/2015;SP;ITU;08000316563;LI;1
01/07/2015;SP;ITATIBA;08000316563;TO;1
01/07/2015;SP;ITARARE;08000316563;OK;1
01/07/2015;SP;ITAQUAQUECETUBA;08000316563;OK;2
01/07/2015;SP;ITAPIRA;08000316563;OK;1
01/07/2015;SP;ITAPEVI;08000316563;OK;1
01/07/2015;SP;ITAPEVA;08000316563;LI;1
01/07/2015;SP;ITAPETININGA;08000316563;OK;4
01/07/2015;SP;ITAPECERICA DA SERRA;28285950;LN;1
01/07/2015;SP;ITAPECERICA DA SERRA;08000316563;OK;2
01/07/2015;SP;ITANHAEM;08000316563;OK;2
01/07/2015;SP;ITAI;08000316563;OK;1
01/07/2015;SP;IPUA;08000316563;LI;1
01/07/2015;SP;INDAIATUBA;08000316563;OK;1
01/07/2015;SP;ILHABELA;08000316563;OK;1
01/07/2015;SP;IEPE;08000316563;OK;1
01/07/2015;SP;IBIUNA;08000316563;OK;1
01/07/2015;SP;IBIUNA;08000316563;LI;1
01/07/2015;SP;HORTOLANDIA;08000316563;TO;1
01/07/2015;SP;HORTOLANDIA;08000316563;OK;1
01/07/2015;SP;HOLAMBRA;08000316563;OK;1
01/07/2015;SP;GUARULHOS;08000316563;OK;12
01/07/2015;SP;GUARULHOS;08000316563;LI;1
01/07/2015;SP;GUARUJA;08000316563;OK;3
01/07/2015;SP;GUARARAPES;08000316563;LI;1
01/07/2015;SP;GUAIRA;08000316563;EX;1
01/07/2015;SP;GUAIRA;08000316563;EL;2
01/07/2015;SP;FRANCO DA ROCHA;28285950;OK;1
01/07/2015;SP;FRANCO DA ROCHA;08000316563;OK;1
01/07/2015;SP;FRANCO DA ROCHA;08000316563;LI;1
01/07/2015;SP;FRANCISCO MORATO;28285950;LI;1
01/07/2015;SP;FRANCISCO MORATO;08000316563;OK;4
01/07/2015;SP;FRANCISCO MORATO;08000316563;LI;1
01/07/2015;SP;FRANCA;08000316563;OK;1
01/07/2015;SP;FERRAZ DE VASCONCELOS;08000316563;OK;1
01/07/2015;SP;EMBU GUACU;08000316563;TO;1
01/07/2015;SP;EMBU GUACU;08000316563;OK;1
01/07/2015;SP;EMBU DAS ARTES;08000316563;OK;3
01/07/2015;SP;DOMELIA;08000316563;OK;1
01/07/2015;SP;DIADEMA;08000316563;OK;6
01/07/2015;SP;CUBATAO;08000316563;OK;2
01/07/2015;SP;CRUZEIRO;08000316563;OK;1
01/07/2015;SP;COTIA;28285950;OK;1
01/07/2015;SP;COTIA;08000316563;OK;1
01/07/2015;SP;COTIA;08000316563;LI;1
01/07/2015;SP;COSMOPOLIS;08000316563;OK;1
01/07/2015;SP;CERQUILHO;08000316563;OK;1
01/07/2015;SP;CEDRAL;08000316563;OK;1
01/07/2015;SP;CATANDUVA;08000316563;OK;2
01/07/2015;SP;CARAPICUIBA;08000316563;OK;4
01/07/2015;SP;CARAPICUIBA;08000316563;EX;1
01/07/2015;SP;CARAGUATATUBA;08000316563;OK;1
01/07/2015;SP;CAMPINAS;08000316563;TO;1
01/07/2015;SP;CAMPINAS;08000316563;OK;12
01/07/2015;SP;CAJURU;08000316563;OK;1
01/07/2015;SP;CAJATI;08000316563;LI;1
01/07/2015;SP;CAJAMAR;08000316563;OK;1
01/07/2015;SP;CAIEIRAS;28285950;OK;1
01/07/2015;SP;CAIEIRAS;08000316563;OK;1
01/07/2015;SP;BOTUCATU;08000316563;OK;2
01/07/2015;SP;BIRIGUI;08000316563;OK;1
01/07/2015;SP;BEBEDOURO;08000316563;OK;2
01/07/2015;SP;BAURU;08000316563;OK;5
01/07/2015;SP;BAURU;08000316563;LN;1
01/07/2015;SP;BARUERI;40206564;OK;1
01/07/2015;SP;BARUERI;08000316563;OK;3
01/07/2015;SP;BARRETOS;08000316563;OK;1
01/07/2015;SP;BALSAMO;08000316563;OK;1
01/07/2015;SP;AVARE;08000316563;OK;1
01/07/2015;SP;AREIOPOLIS;08000316563;OK;2
01/07/2015;SP;ARARAQUARA;08000316563;OK;3
01/07/2015;SP;ARACOIABA DA SERRA;08000316563;LO;1
01/07/2015;SP;ARACATUBA;08000316563;OK;1
01/07/2015;SP;APARECIDA;08000316563;OK;1
01/07/2015;SP;ANDRADINA;08000316563;OK;1
01/07/2015;SP;AMERICANA;08000316563;OK;8
01/07/2015;SP;AMERICANA;08000316563;LI;1
01/07/2015;SP;ALUMINIO;08000316563;OK;1
01/07/2015;SP;AGUAI;08000316563;LN;1
01/07/2015;SP;ADAMANTINA;08000316563;LI;1
01/07/2015;SE;ARACAJU;08000316563;LI;1
01/07/2015;SC;TUBARAO;08000316563;OK;1
01/07/2015;SC;TUBARAO;08000316563;LI;1
01/07/2015;SC;TIMBO;08000316563;OK;1
01/07/2015;SC;SAO MIGUEL DO OESTE;08000316563;OK;1
01/07/2015;SC;SAO FRANCISCO DO SUL;08000316563;OK;1
01/07/2015;SC;SAO BENTO DO SUL;08000316563;LI;2
01/07/2015;SC;SANGAO;08000316563;OK;1
01/07/2015;SC;RIO NEGRINHO;08000316563;OK;1
01/07/2015;SC;RIO DO SUL;08000316563;OK;2
01/07/2015;SC;PORTO UNIAO;08000316563;OK;1
01/07/2015;SC;POMERODE;08000316563;OK;1
01/07/2015;SC;ORLEANS;08000316563;LI;1
01/07/2015;SC;LUIZ ALVES;08000316563;LI;1
01/07/2015;SC;LAGES;08000316563;OK;1
01/07/2015;SC;LAGES;08000316563;TO;1
01/07/2015;SC;LAGES;08000316563;OK;4
01/07/2015;SC;JOINVILLE;08000316563;OK;2
01/07/2015;SC;JOINVILLE;08000316563;LN;1
01/07/2015;SC;JOINVILLE;08000316563;EC;1
01/07/2015;SC;JARAGUA DO SUL;08000316563;OK;3
01/07/2015;SC;ITAPEMA;08000316563;OK;1
01/07/2015;SC;ITAJAI;08000316563;OK;5
01/07/2015;SC;ICARA;08000316563;LI;2
01/07/2015;SC;GUARAMIRIM;08000316563;OK;2
01/07/2015;SC;GARUVA;08000316563;LI;1
01/07/2015;SC;FLORIANOPOLIS;08000316563;OK;5
01/07/2015;SC;FLORIANOPOLIS;08000316563;LI;1
01/07/2015;SC;CURITIBANOS;08000316563;OK;2
01/07/2015;SC;CURITIBANOS;08000316563;EX;1
01/07/2015;SC;CRICIUMA;08000316563;OK;1
01/07/2015;SC;CORUPA;08000316563;OK;1
01/07/2015;SC;CONCORDIA;08000316563;OK;1
01/07/2015;SC;CHAPECO;08000316563;OK;1
01/07/2015;SC;CAMPOS NOVOS;08000316563;OK;1
01/07/2015;SC;CAMBORIU;08000316563;OK;1
01/07/2015;SC;BLUMENAU;08000316563;OK;3
01/07/2015;SC;BALNEARIO CAMBORIU;08000316563;OK;2
01/07/2015;SC;ARARANGUA;08000316563;OK;1
01/07/2015;SC;ABELARDO LUZ;08000316563;OK;1
01/07/2015;RS;VIAMAO;08000316563;OK;1
01/07/2015;RS;TRES PASSOS;08000316563;OK;1
01/07/2015;RS;TRAMANDAI;08000316563;OK;2
01/07/2015;RS;SAPUCAIA DO SUL;08000316563;OK;1
01/07/2015;RS;SAO SEBASTIAO DO CAI;08000316563;LI;1
01/07/2015;RS;SAO LEOPOLDO;08000316563;OK;1
01/07/2015;RS;SANTA VITORIA DO PALMAR;08000316563;LI;1
01/07/2015;RS;SANTA ROSA;08000316563;LN;2
01/07/2015;RS;SANTA MARIA;08000316563;OK;2
01/07/2015;RS;SANTA CRUZ DO SUL;08000316563;OK;1
01/07/2015;RS;PORTO ALEGRE;08000316563;OK;6
01/07/2015;RS;PORTO ALEGRE;08000316563;LO;1
01/07/2015;RS;PASSO FUNDO;08000316563;OK;1
01/07/2015;RS;NOVO HAMBURGO;08000316563;OK;1
01/07/2015;RS;NOVA PETROPOLIS;08000316563;OK;1
01/07/2015;RS;MONTENEGRO;08000316563;OK;1
01/07/2015;RS;IVOTI;08000316563;OK;1
01/07/2015;RS;IGREJINHA;08000316563;OK;1
01/07/2015;RS;GRAVATAI;08000316563;OK;1
01/07/2015;RS;GRAVATAI;08000316563;LI;1
01/07/2015;RS;GRAMADO;08000316563;OK;1
01/07/2015;RS;DOUTOR MAURICIO CARDOSO;08000316563;OK;1
01/07/2015;RS;CRUZ ALTA;08000316563;OK;1
01/07/2015;RS;CAXIAS DO SUL;08000316563;OK;2
01/07/2015;RS;CARLOS BARBOSA;08000316563;OK;2
01/07/2015;RS;CANOAS;08000316563;OK;1
01/07/2015;RS;CANELA;08000316563;LI;1
01/07/2015;RS;BENTO GONCALVES;08000316563;OK;1
01/07/2015;RS;BALNEARIO PINHAL;08000316563;OK;1
01/07/2015;RS;BAGE;08000316563;UC;1
01/07/2015;RS;ALVORADA;08000316563;OK;1
01/07/2015;RS;ALEGRETE;08000316563;OK;1
01/07/2015;RR;UIRAMUTA;08000316563;OK;1
01/07/2015;RR;UIRAMUTA;08000316563;EX;1
01/07/2015;RR;RORAINOPOLIS;08000316563;OK;1
01/07/2015;RR;RORAINOPOLIS;08000316563;LI;1
01/07/2015;RR;PACARAIMA;08000316563;OK;1
01/07/2015;RR;NORMANDIA;08000316563;OK;2
01/07/2015;RR;CAROEBE;08000316563;OK;1
01/07/2015;RR;CANTA;08000316563;OK;1
01/07/2015;RR;BOA VISTA;08000316563;OK;1
01/07/2015;RR;BOA VISTA;08000316563;LI;1
01/07/2015;RR;ALTO ALEGRE;08000316563;LO;1
01/07/2015;RO;URUPA;08000316563;OK;1
01/07/2015;RO;THEOBROMA;08000316563;LI;1
01/07/2015;RO;ROLIM DE MOURA;08000316563;OK;1
01/07/2015;RO;PORTO VELHO;08000316563;TO;1
01/07/2015;RO;PORTO VELHO;08000316563;OK;10
01/07/2015;RO;PORTO VELHO;08000316563;LN;3
01/07/2015;RO;PORTO VELHO;08000316563;LI;2
01/07/2015;RO;PORTO VELHO;08000316563;EX;1
01/07/2015;RO;MONTE NEGRO;08000316563;OK;1
01/07/2015;RO;MACHADINHO D'OESTE;08000316563;OK;2
01/07/2015;RO;MACHADINHO D OESTE;08000316563;OK;1
01/07/2015;RO;JI-PARANA;08000316563;OK;1
01/07/2015;RO;JI-PARANA;08000316563;LI;1
01/07/2015;RO;JI PARANA;08000316563;OK;1
01/07/2015;RO;JI PARANA;08000316563;OK;2
01/07/2015;RO;JARU;08000316563;OK;1
01/07/2015;RO;JACI PARANA;08000316563;OK;1
01/07/2015;RO;ITAPUA DO OESTE;08000316563;OK;1
01/07/2015;RO;GUAJARA-MIRIM;08000316563;OK;3
01/07/2015;RO;ESPIGAO DO OESTE;08000316563;OK;1
01/07/2015;RO;CUJUBIM;08000316563;OK;1
01/07/2015;RO;CAMPO NOVO DE RONDONIA;08000316563;OK;1
01/07/2015;RO;CAMPO NOVO DE RONDONIA;08000316563;OK;1
01/07/2015;RO;CACOAL;08000316563;OK;2
01/07/2015;RO;CACOAL;08000316563;LN;1
01/07/2015;RO;CACAULANDIA;08000316563;OK;1
01/07/2015;RO;BURITIS;08000316563;OK;4
01/07/2015;RO;ARIQUEMES;08000316563;OK;22
01/07/2015;RO;ARIQUEMES;08000316563;LN;2
01/07/2015;RO;ARIQUEMES;08000316563;LI;4
01/07/2015;RO;ALTO PARAISO;08000316563;OK;3
01/07/2015;RO;ALTA FLORESTA DO OESTE;08000316563;OK;1
01/07/2015;RO;ALTA FLORESTA D'OESTE;08000316563;OK;1
01/07/2015;RN;SAO JOSE DE MIPIBU;08000316563;LI;1
01/07/2015;RN;NATAL;08000316563;LI;1
01/07/2015;RN;MOSSORO;08000316563;OK;1
01/07/2015;RN;CAICO;08000316563;OK;1
01/07/2015;RJ;VOLTA REDONDA;08000316563;OK;3
01/07/2015;RJ;VOLTA REDONDA;08000316563;LI;1
01/07/2015;RJ;TRES RIOS;08000316563;EX;1
01/07/2015;RJ;TERESOPOLIS;08000316563;OK;3
01/07/2015;RJ;SAO JOAO DO MERITI;08000316563;OK;1
01/07/2015;RJ;SAO JOAO DE MERITI;08000316563;OK;4
01/07/2015;RJ;SAO JOAO DE MERITI;08000316563;LI;2
01/07/2015;RJ;SAO GONCALO;08000316563;LI;1
01/07/2015;RJ;SAO GONCALO;08000316563;OK;6
01/07/2015;RJ;RJ;08000316563;OK;1
01/07/2015;RJ;RIO JANEIRO;08000316563;LI;2
01/07/2015;RJ;RIO DE JANEIRO;08000383423;OK;1
01/07/2015;RJ;RIO DE JANEIRO;08000316563;OK;2
01/07/2015;RJ;RIO DE JANEIRO;08000316563;TO;1
01/07/2015;RJ;RIO DE JANEIRO;08000316563;OK;53
01/07/2015;RJ;RIO DE JANEIRO;08000316563;LN;1
01/07/2015;RJ;RIO DE JANEIRO;08000316563;LI;13
01/07/2015;RJ;RIO DE JANEIRO;08000316563;EX;2
01/07/2015;RJ;RIO DE JANEIRO;08000316563;EL;1
01/07/2015;RJ;RIO DAS OSTRAS;08000316563;EL;3
01/07/2015;RJ;RIO BONITO;08000316563;LN;1
01/07/2015;RJ;RESENDE;08000316563;OK;6
01/07/2015;RJ;PIRAI;08000316563;OK;1
01/07/2015;RJ;PETROPOLIS;08000316563;OK;4
01/07/2015;RJ;PETROPOLIS;08000316563;LN;2
01/07/2015;RJ;PETROPOLIS;08000316563;LI;1
01/07/2015;RJ;PASSA TRES;08000316563;OK;1
01/07/2015;RJ;PARACAMBI;08000316563;LI;1
01/07/2015;RJ;NOVA IGUACU;08000316563;OK;4
01/07/2015;RJ;NOVA IGUACU;08000316563;LI;1
01/07/2015;RJ;NOVA IGUACU;08000316563;EX;1
01/07/2015;RJ;NOVA FRIBURGO;08000316563;OK;1
01/07/2015;RJ;NITEROI;08000316563;OK;6
01/07/2015;RJ;NITEROI;08000316563;LI;1
01/07/2015;RJ;MESQUITA;08000316563;OK;2
01/07/2015;RJ;MESQUITA;08000316563;LI;1
01/07/2015;RJ;MENDES;08000316563;OK;1
01/07/2015;RJ;MARICA;08000316563;OK;3
01/07/2015;RJ;MAGE;08000316563;OK;3
01/07/2015;RJ;MACAE;08000316563;OK;7
01/07/2015;RJ;ITAPERUNA;08000316563;TO;1
01/07/2015;RJ;ITAGUAI;08000316563;LI;2
01/07/2015;RJ;IGUABA GRANDE;08000316563;OK;1
01/07/2015;RJ;DUQUE DE CAXIAS;08000316563;OK;6
01/07/2015;RJ;DUQUE DE CAXIAS;08000316563;LI;2
01/07/2015;RJ;CORDEIRO;08000316563;OK;1
01/07/2015;RJ;CONCEICAO DE MACABU;08000316563;LI;1
01/07/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;OK;3
01/07/2015;RJ;CABO FRIO;08000316563;OK;3
01/07/2015;RJ;CABO FRIO;08000316563;LI;1
01/07/2015;RJ;BOM JESUS DO ITABAPOANA;08000316563;OK;2
01/07/2015;RJ;BOA SORTE;08000316563;OK;1
01/07/2015;RJ;BELFORD ROXO;08000316563;OK;1
01/07/2015;RJ;BELFORD ROXO;08000316563;LI;1
01/07/2015;RJ;BARRA MANSA;08000316563;LI;1
01/07/2015;RJ;BARRA DO PIRAI;08000316563;LI;1
01/07/2015;RJ;ARARUAMA;08000316563;OK;2
01/07/2015;RJ;ANGRA DOS REIS;08000316563;OK;2
01/07/2015;PR;WENCESLAU BRAZ;08000316563;OK;1
01/07/2015;PR;UNIAO DA VITORIA;08000316563;OK;1
01/07/2015;PR;TIJUCAS DO SUL;08000316563;OK;1
01/07/2015;PR;SIQUEIRA CAMPOS;08000316563;OK;1
01/07/2015;PR;SAO MATEUS DO SUL;08000316563;OK;1
01/07/2015;PR;SAO JOSE PINHAIS;08000316563;OK;1
01/07/2015;PR;SAO JOSE DOS PINHAIS;08000316563;OK;3
01/07/2015;PR;RIO BRANCO DO SUL;08000316563;LI;1
01/07/2015;PR;RESERVA;08000316563;OK;1
01/07/2015;PR;REALEZA;08000316563;TO;1
01/07/2015;PR;REALEZA;08000316563;OK;9
01/07/2015;PR;QUINTA DO SOL;08000316563;OK;1
01/07/2015;PR;PONTA GROSSA;08000316563;OK;2
01/07/2015;PR;PINHAIS;08000316563;TO;1
01/07/2015;PR;PINHAIS;08000316563;OK;1
01/07/2015;PR;PATO BRANCO;08000316563;OK;1
01/07/2015;PR;PARANAVAI;08000316563;OK;1
01/07/2015;PR;PARANAGUA;08000316563;OK;1
01/07/2015;PR;NOVA TEBAS;08000316563;LI;1
01/07/2015;PR;MORRETES;08000316563;OK;1
01/07/2015;PR;MEDIANEIRA;08000316563;OK;2
01/07/2015;PR;MARINGA;08000316563;OK;3
01/07/2015;PR;MARINGA;08000316563;LI;1
01/07/2015;PR;MARINGA;08000316563;EX;2
01/07/2015;PR;MANDAGUARI;08000316563;OK;3
01/07/2015;PR;LONDRINA;08000316563;OK;4
01/07/2015;PR;LONDRINA;08000316563;LI;1
01/07/2015;PR;JURANDA;08000316563;OK;1
01/07/2015;PR;JOAQUIM TAVORA;08000316563;OK;1
01/07/2015;PR;JACAREZINHO;08000316563;OK;1
01/07/2015;PR;GUARAPUAVA;08000316563;OK;2
01/07/2015;PR;GUAPIRAMA;08000316563;LI;1
01/07/2015;PR;GUAIRA;08000316563;OK;1
01/07/2015;PR;FRANCISCO BELTRAO;08000316563;OK;1
01/07/2015;PR;FOZ DO IGUACU;08000316563;OK;1
01/07/2015;PR;FAZENDA RIO GRANDE;08000316563;OK;1
01/07/2015;PR;DOURADINA;08000316563;OK;1
01/07/2015;PR;CURITIBA;08000316563;OK;1
01/07/2015;PR;CURITIBA;08000316563;UC;1
01/07/2015;PR;CURITIBA;08000316563;OK;14
01/07/2015;PR;CURITIBA;08000316563;LN;1
01/07/2015;PR;CURITIBA;08000316563;LI;3
01/07/2015;PR;CURITIBA;08000316563;EX;1
01/07/2015;PR;CRUZEIRO DO SUL;08000316563;OK;1
01/07/2015;PR;CORNELIO PROCOPIO;08000316563;OK;1
01/07/2015;PR;COLOMBO;08000316563;OK;1
01/07/2015;PR;COLOMBO;08000316563;LI;1
01/07/2015;PR;CIANORTE;08000316563;TO;1
01/07/2015;PR;CIANORTE;08000316563;OK;2
01/07/2015;PR;CIANORTE;08000316563;LI;1
01/07/2015;PR;CASCAVEL;08000316563;OK;4
01/07/2015;PR;CAMPO MOURAO;08000316563;LI;1
01/07/2015;PR;BOCAIUVA DO SUL;08000316563;LI;1
01/07/2015;PR;BANDEIRANTES;08000316563;OK;1
01/07/2015;PR;ARAPONGAS;08000316563;EX;1
01/07/2015;PR;APUCARANA;08000316563;LI;1
01/07/2015;PR;AGUDOS DO SUL;08000316563;OK;1
01/07/2015;PI;VALENCA DO PIAUI;08000316563;LI;1
01/07/2015;PI;TERESINA;08000316563;OK;3
01/07/2015;PI;TERESINA;08000316563;LI;2
01/07/2015;PI;SANTA FILOMENA;08000316563;OK;1
01/07/2015;PI;PARNAIBA;08000316563;LO;1
01/07/2015;PI;MATIAS OLIMPIO;08000316563;LI;1
01/07/2015;PI;FLORIANO;08000316563;LI;1
01/07/2015;PI;CORRENTE;08000316563;OK;1
01/07/2015;PI;AMARANTE;08000316563;LI;2
01/07/2015;PE;TORITAMA;08000316563;OK;1
01/07/2015;PE;TORITAMA;08000316563;LI;1
01/07/2015;PE;SERRA TALHADA;08000316563;OK;1
01/07/2015;PE;RECIFE;08000316563;OK;3
01/07/2015;PE;PAULISTA;08000316563;OK;1
01/07/2015;PE;IPOJUCA;08000316563;LI;1
01/07/2015;PE;GARANHUNS;08000316563;LI;1
01/07/2015;PE;CARUARU;08000316563;OK;1
01/07/2015;PE;BOM CONSELHO;08000316563;OK;1
01/07/2015;PE;ABREU E LIMA;08000316563;OK;2
01/07/2015;PB;JOAO PESSOA;08000316563;OK;1
01/07/2015;PA;XINGUARA;08000316563;OK;4
01/07/2015;PA;XINGUARA;08000316563;LO;2
01/07/2015;PA;XINGUARA;08000316563;EX;1
01/07/2015;PA;TUCURUI;08000316563;OK;1
01/07/2015;PA;TUCUMA;08000316563;OK;6
01/07/2015;PA;TUCUMA;08000316563;LO;1
01/07/2015;PA;TUCUMA;08000316563;LN;1
01/07/2015;PA;TUCUMA;08000316563;EL;1
